date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:23:00	5881/5881	---M--	200	added ('OK')	image/jpeg	etag:%22bead3ad6c1b677e22cadae1173b2f8d7%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/110/guy-6.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/110/guy-6.jpg	(from http://tutorio-bootstrap.frontendmatter.com/course.html)
00:23:00	84041/84041	---M--	200	added ('OK')	image/png	etag:%224cbf29457fd48211085a9d192f175615%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_patterns_430x168.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_patterns_430x168.png	(from http://tutorio-bootstrap.frontendmatter.com/library-development.html)
00:23:02	9926/9926	---M--	200	added ('OK')	image/png	etag:%224f5ae593aaf89e44d5d41adc586dffb1%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_96x96.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_96x96.png	(from http://tutorio-bootstrap.frontendmatter.com/path.html)
00:23:02	4483/4483	---M--	200	added ('OK')	image/jpeg	etag:%22cde7e7b009d70330093700e3024f7946%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/50/guy-3.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/50/guy-3.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussions.html)
00:23:02	6715/6715	---M--	200	added ('OK')	image/jpeg	etag:%223ea2098a52a9afa3732c9f87b7d4f510%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/110/woman-5.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/110/woman-5.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussions.html)
00:23:03	3379/3379	---M--	200	added ('OK')	image/png	etag:%22497c0c0a8b9ee46d67eb7e6c47465215%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_64x64.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_64x64.png	(from http://tutorio-bootstrap.frontendmatter.com/student-discussions-ask.html)
00:23:04	10592/10592	---M--	200	added ('OK')	image/png	etag:%22a57d0184f49867f8910aa2e54e6bc1bb%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/achievements/flinto.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/achievements/flinto.png	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:05	6047/6047	---M--	200	added ('OK')	image/png	etag:%220fccb9670630c7113f3784b14621b220%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/illustration/achievement/128/white.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/illustration/achievement/128/white.png	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:10	2153/2153	---M--	200	added ('OK')	application/javascript	etag:%22745a49ca0983552f81a03a9135a34c4d%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/settings.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/settings.js	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:14	2616/2616	---M--	200	added ('OK')	application/javascript	etag:%22a5bccd0f614169a5ad66262fff552139%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/moment-range.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/moment-range.min.js	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:16	98709/98709	---M--	200	added ('OK')	image/png	etag:%22922d5ae4fe69bc60bdd23a827eb294b5%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/achievements/angular.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/achievements/angular.png	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:18	3242/3242	---M--	200	added ('OK')	application/javascript	etag:%22bc4ee0858c53fc60964413adccb9b4b4%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/page.student-profile.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/page.student-profile.js	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:18	15390/15390	---M--	200	added ('OK')	application/javascript	etag:%2286ae787c14804200564921438e80e70b%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/chartjs.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/chartjs.js	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:18	1641/1641	---M--	200	added ('OK')	image/svg+xml	etag:%2280409439cf5e8a2f03e6ee32db2d5a10%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/illustration/teacher/128/white.svg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/illustration/teacher/128/white.svg	(from http://tutorio-bootstrap.frontendmatter.com/instructor-profile.html)
00:23:20	53324/53324	---M--	200	added ('OK')	application/javascript	etag:%22761502841c035afcf6a9bdc5d0a20d11%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/moment.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/moment.min.js	(from http://tutorio-bootstrap.frontendmatter.com/student-profile.html)
00:23:20	13510/13510	---M--	200	added ('OK')	image/png	etag:%22cef210d80417d78c90c25ddaea58a47e%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_routing_200x168.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_routing_200x168.png	(from http://tutorio-bootstrap.frontendmatter.com/instructor-profile.html)
00:23:24	8104/8104	---M--	200	added ('OK')	image/png	etag:%226e12a486e307e0e5a776a85c989ea3a9%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/typescript_200x168.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/typescript_200x168.png	(from http://tutorio-bootstrap.frontendmatter.com/instructor-profile.html)
00:23:24	41843/41843	---M--	200	added ('OK')	image/png	etag:%22865e2242cd4d590c404f8adea2bb1593%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_testing_200x168.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_testing_200x168.png	(from http://tutorio-bootstrap.frontendmatter.com/instructor-profile.html)
00:23:26	6184/6184	---M--	200	added ('OK')	image/svg+xml	etag:%220ec0007d8a9a63eb7660e6d09cb42637%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/illustration/player.svg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/illustration/player.svg	(from http://tutorio-bootstrap.frontendmatter.com/lesson.html)
00:23:28	35659/35659	---M--	200	added ('OK')	image/png	etag:%22d0e834dfbaf5c24cbf8bd82f499194df%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_200x168.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_200x168.png	(from http://tutorio-bootstrap.frontendmatter.com/instructor-profile.html)
00:23:28	3366/3366	---M--	200	added ('OK')	application/javascript	etag:%228c7fb8b5cea54b8f6d32f9b260ea6778%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/page.student-dashboard.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/page.student-dashboard.js	(from http://tutorio-bootstrap.frontendmatter.com/student-dashboard.html)
00:23:30	2343/2343	---M--	200	added ('OK')	image/svg+xml	etag:%22dcdb2d8472983a0b2f8f20562c907093%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/typescript_64x64.svg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/typescript_64x64.svg	(from http://tutorio-bootstrap.frontendmatter.com/student-my-courses.html)
00:23:32	35375/35375	---M--	200	added ('OK')	image/png	etag:%22f9d6b58066c45b995e59cb712f528713%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/typescript_892x286.png	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/typescript_892x286.png	(from http://tutorio-bootstrap.frontendmatter.com/student-my-courses.html)
00:23:32	6908/6908	---M--	200	added ('OK')	image/svg+xml	etag:%22eb0048a963057cb002894a0764f8df13%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_40x40.svg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/paths/angular_40x40.svg	(from http://tutorio-bootstrap.frontendmatter.com/student-my-courses.html)
00:23:32	283/283	---MC-	404	error ('Not%20Found')	application/xml	date:Sun,%2014%20Jul%202019%2021:22:14%20GMT	http://tutorio-bootstrap.frontendmatter.com/invoice.html	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/invoice.html	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:33	5953/5953	---M--	200	added ('OK')	image/jpeg	etag:%2246b9f2516c5e1e7631228cdb3c213a5e%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/110/guy-9.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/110/guy-9.jpg	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:34	283/283	---MC-	404	error ('Not%20Found')	application/xml	date:Sun,%2014%20Jul%202019%2021:22:15%20GMT	http://tutorio-bootstrap.frontendmatter.com/profile.html	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/profile.html	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:35	7002/7002	---M--	200	added ('OK')	application/javascript	etag:%2215236920d4a45a4752c1dadf1648428d%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/chartjs-rounded-bar.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/chartjs-rounded-bar.js	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:36	2453/2453	---M--	200	added ('OK')	application/javascript	etag:%22820920840fc94fd84c7d42bfb4216ca6%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/page.instructor-dashboard.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/page.instructor-dashboard.js	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:37	18101/18101	---M--	200	added ('OK')	application/javascript	etag:%2269b60bc29a0554523767949686b4d089%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/list.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/list.min.js	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:39	5821/5821	---M--	200	added ('OK')	application/javascript	etag:%22555ea0a954f283ccf10574e13d192bb0%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/list.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/list.js	(from http://tutorio-bootstrap.frontendmatter.com/instructor-dashboard.html)
00:23:39	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%22e29ff3c07b454f80848dd1af6b7a435d%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/page.instructor-earnings.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/page.instructor-earnings.js	(from http://tutorio-bootstrap.frontendmatter.com/instructor-earnings.html)
00:23:44	51744/51744	---M--	200	added ('OK')	image/jpeg	etag:%22e13b7d2efbe6f29d5e07af9ad59cabba%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_nicolas-horn-689011-unsplash.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_nicolas-horn-689011-unsplash.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:44	287/287	---MC-	404	error ('Not%20Found')	application/xml	date:Sun,%2014%20Jul%202019%2021:22:23%20GMT	http://tutorio-bootstrap.frontendmatter.com/take-course.html	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/take-course.html	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:46	30676/30676	---M--	200	added ('OK')	image/jpeg	etag:%22ca85faa3bac399927e7169c16b4b4a67%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_karl-s-973833-unsplash.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_karl-s-973833-unsplash.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:46	4586/4586	---M--	200	added ('OK')	image/jpeg	etag:%221119946069e2c4d4271826e19b8d18ca%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/50/guy-1.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/50/guy-1.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:46	4536/4536	---M--	200	added ('OK')	image/jpeg	etag:%22815159b4f89aadd0935ec3fed82ede2c%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/50/guy-2.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/50/guy-2.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:48	4738/4738	---M--	200	added ('OK')	image/jpeg	etag:%22306f8c73e84564e20d0745a985c48692%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/50/woman-1.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/50/woman-1.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:50	2967/2967	---M--	200	added ('OK')	image/svg+xml	etag:%22a810bbd6382d13c42077284800f62ff3%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/visa.svg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/visa.svg	(from http://tutorio-bootstrap.frontendmatter.com/student-billing.html)
00:23:52	51191/51191	---M--	200	added ('OK')	image/jpeg	etag:%224a353070aac7338130dfa8ecf8f677b7%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_sharina-mae-agellon-377466-unsplash.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_sharina-mae-agellon-377466-unsplash.jpg	(from http://tutorio-bootstrap.frontendmatter.com/student-discussion.html)
00:23:52	4492/4492	---M--	200	added ('OK')	application/javascript	etag:%2221e62729be51c407b23aa2eef63033b3%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/page.ui-charts.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/page.ui-charts.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-charts.html)
00:23:56	50257/50257	---M--	200	added ('OK')	image/jpeg	etag:%223a3bf36e1706d32b2b350687cf2d7c80%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_florian-perennes-594195-unsplash.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_florian-perennes-594195-unsplash.jpg	(from http://tutorio-bootstrap.frontendmatter.com/ui-avatars.html)
00:23:58	14478/14478	---M--	200	added ('OK')	text/css	etag:%22d534515ecadb108de987d63590266037%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:00	14483/14483	---M--	200	added ('OK')	text/css	etag:%22bed011f47e3b463237fb30ef313106d9%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr.rtl.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr.rtl.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:02	2305/2305	---M--	200	added ('OK')	text/css	etag:%2239c89e87f82e0860279322c515a1d593%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr-airbnb.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr-airbnb.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:04	53185/53185	---M--	200	added ('OK')	image/jpeg	etag:%220e6481fd3597f24b04fb64da26f2853c%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_james-gillespie-714755-unsplash.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_james-gillespie-714755-unsplash.jpg	(from http://tutorio-bootstrap.frontendmatter.com/ui-avatars.html)
00:24:04	40500/40500	---M--	200	added ('OK')	image/jpeg	etag:%22d3e802dae781c381b6568df3999822a8%22	http://tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_90-jiang-640827-unsplash.jpg	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/images/people/256/256_rsz_90-jiang-640827-unsplash.jpg	(from http://tutorio-bootstrap.frontendmatter.com/ui-avatars.html)
00:24:04	2303/2303	---M--	200	added ('OK')	text/css	etag:%227c0f4d92fbd94c135bd2c323a08b2872%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr-airbnb.rtl.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/flatpickr-airbnb.rtl.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:04	25758/25758	---M--	200	added ('OK')	text/css	etag:%22096fe68e10eccb1d56e84ecd491ea88d%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/quill.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/quill.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:06	25759/25759	---M--	200	added ('OK')	text/css	etag:%2298d3bc7c8daf8ba6e3bf91ed874c67e9%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/quill.rtl.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/quill.rtl.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:08	870/870	---M--	200	added ('OK')	text/css	etag:%2211e1571258a754f0242c29b6525e5eea%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/bootstrap-touchspin.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/bootstrap-touchspin.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:08	869/869	---M--	200	added ('OK')	text/css	etag:%22c7320569aa317b50683434352803179a%22	http://tutorio-bootstrap.frontendmatter.com/assets/css/bootstrap-touchspin.rtl.css	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/css/bootstrap-touchspin.rtl.css	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:10	22625/22625	---M--	200	added ('OK')	application/javascript	etag:%2216d1e90b8ec2b07cc54042fbe0c940a2%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/jquery.bootstrap-touchspin.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/jquery.bootstrap-touchspin.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:11	1135/1135	---M--	200	added ('OK')	application/javascript	etag:%22c2c782b99646259cdd53be8d3e77db3e%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/touchspin.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/touchspin.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:14	45189/45189	---M--	200	added ('OK')	application/javascript	etag:%2284bd8daf729e4bb36c67b4dc29d5df8f%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/flatpickr/flatpickr.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/flatpickr/flatpickr.min.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:14	7703/7703	---M--	200	added ('OK')	application/javascript	etag:%22098e989c5fa5020342dbe45797c58ed3%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/flatpickr.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/flatpickr.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:15	8185/8185	---M--	200	added ('OK')	application/javascript	etag:%22acb54232967a36f1df1d0c0623a89d65%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/jquery.mask.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/jquery.mask.min.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:17	1738/1738	---M--	200	added ('OK')	application/javascript	etag:%22c5faadc3f80c0b9843424a063a7e7491%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/quill.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/quill.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:24:19	1222/1222	---M--	200	added ('OK')	application/javascript	etag:%22064fa22d3ebb37546fc8885a01546524%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/check-selected-row.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/check-selected-row.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-tables.html)
00:24:19	11564/11564	---M--	200	added ('OK')	application/javascript	etag:%2217f70cdbd7136e6b01149f47cf83610e%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/toggle-check-all.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/toggle-check-all.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-tables.html)
00:24:22	124928/124928	---M--	200	added ('OK')	text/html	etag:%229128aa4375b2daa502d5aa42b87ffc6b%22	http://tutorio-bootstrap.frontendmatter.com/library-filters-development-list.html	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/library-filters-development-list.html	(from http://tutorio-bootstrap.frontendmatter.com/library-filters-development.html)
00:24:40	92913/92913	---M--	200	added ('OK')	application/javascript	etag:%2258a2d8d36c6fe6f9423598748bb82363%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/vue.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/vue.min.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-icons.html)
00:24:54	215348/215348	---M--	200	added ('OK')	application/javascript	etag:%22c2734fd6895bdfba13245fc2cda12202%22	http://tutorio-bootstrap.frontendmatter.com/assets/vendor/quill.min.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/vendor/quill.min.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-forms.html)
00:25:40	732724/732724	---M--	200	added ('OK')	application/javascript	etag:%2222442bddefe09b38b248bdc83ab64b8f%22	http://tutorio-bootstrap.frontendmatter.com/assets/js/app-icons.js	tutorial%20videos/tutorial%20videos/tutorio-bootstrap.frontendmatter.com/assets/js/app-icons.js	(from http://tutorio-bootstrap.frontendmatter.com/ui-icons.html)
